template_csv,template_rel,iter_idx,seed,stage1_obj,rank_stage1,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape,enc_raw_max_worst,enc_raw_p95_worst,enc_raw_mean,enc_part_max_worst,enc_part_p95_worst,enc_part_mean,dec_raw_max_worst,dec_raw_p95_worst,dec_raw_mean,dec_part_max_worst,dec_part_p95_worst,dec_part_mean,fb_raw_max_worst,fb_raw_p95_worst,fb_raw_mean,fb_part_max_worst,fb_part_p95_worst,fb_part_mean,all_max_worst,all_p95_worst,all_mean,cov_chi2,cov_minbin,cov_chi2_worst,cov_minbin_worst,coll_max,coll_p95,coll_max_worst,coll_p95_worst,coll_enc_max,coll_enc_p95,coll_dec_max,coll_dec_p95,coll_fb_max,coll_fb_p95,enc_part_nuked_n_worst,enc_part_nuked_frac_worst,enc_part_nuked_frac_mean,coll_enc_max_worst,coll_enc_p95_worst,coll_dec_max_worst,coll_dec_p95_worst,coll_fb_max_worst,coll_fb_p95_worst,id
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-081_sess-1_3event.csv,session-1/final_sub-081_sess-1_3event.csv,418,3.37983E+14,1011.377513,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-081_sess-1_3event_rank01_seed337982552945035_obj1011.3775.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.271387476,0.165666148,0.043449792,0.253735048,0.166774186,0.044580953,0.265232769,0.16724751,0.045157502,0.264046806,0.167528937,0.046132317,0.235601599,0.164327614,0.042784624,0.249335383,0.165217082,0.043823523,0.780253492,0.209608236,0.060063591,10.77777778,0,10.77777778,0,0.780253492,0.209608236,0.780253492,0.209608236,0.253735048,0.166774186,0.264046806,0.167528937,0.249335383,0.165217082,0,0,0,0.253735048,0.166774186,0.264046806,0.167528937,0.249335383,0.165217082,81
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-082_sess-1_3event.csv,session-1/final_sub-082_sess-1_3event.csv,219,3.07782E+15,1010.487558,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-082_sess-1_3event_rank01_seed3077823195442105_obj1010.4876.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.264857689,0.156253596,0.04336428,0.249834721,0.160115379,0.044498873,0.274298827,0.160224181,0.045075735,0.273549301,0.165018073,0.046041376,0.244050886,0.158368134,0.042784654,0.248492203,0.163484279,0.043837189,0.779458871,0.208939203,0.060029161,9.888888889,0,9.888888889,0,0.779458871,0.208939203,0.779458871,0.208939203,0.249834721,0.160115379,0.273549301,0.165018073,0.248492203,0.163484279,0,0,0,0.249834721,0.160115379,0.273549301,0.165018073,0.248492203,0.163484279,82
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-083_sess-1_3event.csv,session-1/final_sub-083_sess-1_3event.csv,349,1.62013E+15,1009.601151,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-083_sess-1_3event_rank01_seed1620134286388627_obj1009.6012.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.26020952,0.164425188,0.043439834,0.243648108,0.167893089,0.044518372,0.264892535,0.16232734,0.045174854,0.263822532,0.165230412,0.045935996,0.230309608,0.161434082,0.042831532,0.231693183,0.166974125,0.043710568,0.77923513,0.211533621,0.060162224,9,0,9,0,0.77923513,0.211533621,0.77923513,0.211533621,0.243648108,0.167893089,0.263822532,0.165230412,0.231693183,0.166974125,0,0,0,0.243648108,0.167893089,0.263822532,0.165230412,0.231693183,0.166974125,83
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-084_sess-1_3event.csv,session-1/final_sub-084_sess-1_3event.csv,172,7.16163E+14,1011.37816,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-084_sess-1_3event_rank01_seed716162621481591_obj1011.3782.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.267263021,0.163573147,0.043474841,0.253142423,0.165826181,0.044468693,0.269859407,0.162217324,0.04523057,0.270298295,0.164930919,0.046028437,0.247227217,0.159939153,0.042883011,0.250192121,0.16105283,0.043701711,0.785100904,0.207831776,0.06013489,10.77777778,0,10.77777778,0,0.785100904,0.207831776,0.785100904,0.207831776,0.253142423,0.165826181,0.270298295,0.164930919,0.250192121,0.16105283,0,0,0,0.253142423,0.165826181,0.270298295,0.164930919,0.250192121,0.16105283,84
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-085_sess-1_3event.csv,session-1/final_sub-085_sess-1_3event.csv,491,4.24971E+15,1011.376439,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-085_sess-1_3event_rank01_seed4249710414093486_obj1011.3764.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.269942975,0.160157356,0.043335812,0.252597141,0.161927729,0.04445687,0.269010072,0.160957714,0.045036718,0.269899447,0.16636391,0.045900711,0.247583047,0.156797481,0.042697903,0.248875143,0.157399991,0.043587272,0.78182462,0.207748874,0.059683943,10.77777778,0,10.77777778,0,0.78182462,0.207748874,0.78182462,0.207748874,0.252597141,0.161927729,0.269899447,0.16636391,0.248875143,0.157399991,0,0,0,0.252597141,0.161927729,0.269899447,0.16636391,0.248875143,0.157399991,85
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-086_sess-1_3event.csv,session-1/final_sub-086_sess-1_3event.csv,432,1.57888E+15,1011.377209,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-086_sess-1_3event_rank01_seed1578880424627496_obj1011.3772.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.251139556,0.16677123,0.043354854,0.262877936,0.167661276,0.044385573,0.240556247,0.164183703,0.045093468,0.249469379,0.167295405,0.045862287,0.241703616,0.163505784,0.042773258,0.249351743,0.163406461,0.043645264,0.781728405,0.208567295,0.059839045,10.77777778,0,10.77777778,0,0.781728405,0.208567295,0.781728405,0.208567295,0.262877936,0.167661276,0.249469379,0.167295405,0.249351743,0.163406461,0,0,0,0.262877936,0.167661276,0.249469379,0.167295405,0.249351743,0.163406461,86
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-087_sess-1_3event.csv,session-1/final_sub-087_sess-1_3event.csv,494,2.31482E+15,1009.600959,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-087_sess-1_3event_rank01_seed2314819216437310_obj1009.6010.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.270064713,0.164528457,0.043354935,0.241564905,0.16811964,0.044416268,0.268608163,0.163900697,0.045087251,0.269252581,0.166856747,0.045933144,0.235241485,0.162669593,0.042765249,0.23895044,0.16431736,0.043669379,0.782100311,0.209909236,0.060012849,9,0,9,0,0.782100311,0.209909236,0.782100311,0.209909236,0.241564905,0.16811964,0.269252581,0.166856747,0.23895044,0.16431736,0,0,0,0.241564905,0.16811964,0.269252581,0.166856747,0.23895044,0.16431736,87
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-088_sess-1_3event.csv,session-1/final_sub-088_sess-1_3event.csv,264,3.39574E+15,1008.712464,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-088_sess-1_3event_rank01_seed3395736969180610_obj1008.7125.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.261258341,0.165843423,0.043506521,0.254575691,0.166137768,0.04449106,0.268250417,0.163571969,0.045235787,0.266895469,0.167553371,0.045967598,0.253925464,0.163023662,0.042907437,0.253409074,0.163223266,0.04371944,0.782963478,0.209870996,0.060135525,8.111111111,0,8.111111111,0,0.782963478,0.209870996,0.782963478,0.209870996,0.254575691,0.166137768,0.266895469,0.167553371,0.253409074,0.163223266,0,0,0,0.254575691,0.166137768,0.266895469,0.167553371,0.253409074,0.163223266,88
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-089_sess-1_3event.csv,session-1/final_sub-089_sess-1_3event.csv,352,4.95203E+14,1009.601992,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-089_sess-1_3event_rank01_seed495203251605650_obj1009.6020.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.270979759,0.154544379,0.043487199,0.2465258,0.159855156,0.044602995,0.274385592,0.161001876,0.045213702,0.274192455,0.165211812,0.046062922,0.235708033,0.156226347,0.042908142,0.251867135,0.157595321,0.043927267,0.783585259,0.21019942,0.060410832,9,0,9,0,0.783585259,0.21019942,0.783585259,0.21019942,0.2465258,0.159855156,0.274192455,0.165211812,0.251867135,0.157595321,0,0,0,0.2465258,0.159855156,0.274192455,0.165211812,0.251867135,0.157595321,89
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-090_sess-1_3event.csv,session-1/final_sub-090_sess-1_3event.csv,254,2.79555E+15,1010.487148,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-090_sess-1_3event_rank01_seed2795547711618229_obj1010.4871.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.270537673,0.160835646,0.04348911,0.246778387,0.162494108,0.044553549,0.2560617,0.160298515,0.045208912,0.25691502,0.164487253,0.046008667,0.246617108,0.156407254,0.042840142,0.247196896,0.159171433,0.043751022,0.780523187,0.207997578,0.060026995,9.888888889,0,9.888888889,0,0.780523187,0.207997578,0.780523187,0.207997578,0.246778387,0.162494108,0.25691502,0.164487253,0.247196896,0.159171433,0,0,0,0.246778387,0.162494108,0.25691502,0.164487253,0.247196896,0.159171433,90
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-091_sess-1_3event.csv,session-1/final_sub-091_sess-1_3event.csv,123,1.90016E+15,1010.490519,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-091_sess-1_3event_rank01_seed1900159337461034_obj1010.4905.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.269022632,0.162814263,0.043448588,0.253534575,0.165770339,0.044467336,0.257915854,0.162523482,0.045211327,0.256162728,0.16439379,0.04597542,0.24803123,0.160536064,0.04289123,0.253629222,0.161263337,0.043842645,0.785338531,0.208960708,0.060070223,9.888888889,0,9.888888889,0,0.785338531,0.208960708,0.785338531,0.208960708,0.253534575,0.165770339,0.256162728,0.16439379,0.253629222,0.161263337,0,0,0,0.253534575,0.165770339,0.256162728,0.16439379,0.253629222,0.161263337,91
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-092_sess-1_3event.csv,session-1/final_sub-092_sess-1_3event.csv,365,3.52457E+15,1010.487056,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-092_sess-1_3event_rank01_seed3524572889687313_obj1010.4871.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.275507336,0.158864959,0.043314485,0.242865286,0.161450801,0.044371502,0.255541192,0.160400509,0.045041047,0.260128059,0.162246255,0.045851402,0.241456111,0.160115771,0.042737692,0.241216755,0.159630472,0.043725631,0.781371187,0.207482002,0.059860655,9.888888889,0,9.888888889,0,0.781371187,0.207482002,0.781371187,0.207482002,0.242865286,0.161450801,0.260128059,0.162246255,0.241216755,0.159630472,0,0,0,0.242865286,0.161450801,0.260128059,0.162246255,0.241216755,0.159630472,92
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-093_sess-1_3event.csv,session-1/final_sub-093_sess-1_3event.csv,458,1.00012E+14,1010.490403,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-093_sess-1_3event_rank01_seed100011776034886_obj1010.4904.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.26614291,0.168239248,0.043382996,0.249411531,0.169816241,0.044379212,0.258166981,0.162840002,0.045135781,0.262543299,0.164753058,0.045908819,0.234382607,0.158564075,0.042836432,0.242108655,0.160681191,0.043808864,0.784624609,0.209201718,0.060038863,9.888888889,0,9.888888889,0,0.784624609,0.209201718,0.784624609,0.209201718,0.249411531,0.169816241,0.262543299,0.164753058,0.242108655,0.160681191,0,0,0,0.249411531,0.169816241,0.262543299,0.164753058,0.242108655,0.160681191,93
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-094_sess-1_3event.csv,session-1/final_sub-094_sess-1_3event.csv,333,1.33855E+15,1010.489387,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-094_sess-1_3event_rank01_seed1338545742625514_obj1010.4894.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.276940064,0.158246546,0.043544758,0.254479236,0.16192966,0.044597217,0.281826369,0.157803808,0.045286232,0.280277344,0.160348093,0.046122806,0.253336331,0.158484289,0.042927411,0.254757422,0.158373587,0.043819176,0.784643136,0.208176219,0.060202327,9.888888889,0,9.888888889,0,0.784643136,0.208176219,0.784643136,0.208176219,0.254479236,0.16192966,0.280277344,0.160348093,0.254757422,0.158373587,0,0,0,0.254479236,0.16192966,0.280277344,0.160348093,0.254757422,0.158373587,94
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-095_sess-1_3event.csv,session-1/final_sub-095_sess-1_3event.csv,172,2.5529E+15,1008.713876,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-095_sess-1_3event_rank01_seed2552898737673409_obj1008.7139.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.267466774,0.162369032,0.043535491,0.235132313,0.165122351,0.044866889,0.243605656,0.164869213,0.045234925,0.247555786,0.167767181,0.046220193,0.213860236,0.160673019,0.042912134,0.229844019,0.161247635,0.043958696,0.783788326,0.210870649,0.060442628,8.111111111,0,8.111111111,0,0.783788326,0.210870649,0.783788326,0.210870649,0.235132313,0.165122351,0.247555786,0.167767181,0.229844019,0.161247635,0,0,0,0.235132313,0.165122351,0.247555786,0.167767181,0.229844019,0.161247635,95
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-096_sess-1_3event.csv,session-1/final_sub-096_sess-1_3event.csv,447,9.98018E+14,1010.489543,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-096_sess-1_3event_rank01_seed998018080045705_obj1010.4895.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.268291769,0.158137579,0.043507088,0.248475124,0.161454537,0.044430551,0.281682763,0.161450673,0.04526395,0.279417195,0.163151286,0.045936124,0.25061722,0.161395776,0.042887302,0.257754419,0.164452473,0.043721862,0.784982254,0.208162569,0.059957911,9.888888889,0,9.888888889,0,0.784982254,0.208162569,0.784982254,0.208162569,0.248475124,0.161454537,0.279417195,0.163151286,0.257754419,0.164452473,0,0,0,0.248475124,0.161454537,0.279417195,0.163151286,0.257754419,0.164452473,96
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-097_sess-1_3event.csv,session-1/final_sub-097_sess-1_3event.csv,413,3.96979E+15,1009.599049,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-097_sess-1_3event_rank01_seed3969789627333567_obj1009.5990.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.274274374,0.163959197,0.043437096,0.244506584,0.16560168,0.044416488,0.260189075,0.159083584,0.045196572,0.259876723,0.162614181,0.046017923,0.246701843,0.158215154,0.042833025,0.247742537,0.159342842,0.043773263,0.781847079,0.20812548,0.059797762,9,0,9,0,0.781847079,0.20812548,0.781847079,0.20812548,0.244506584,0.16560168,0.259876723,0.162614181,0.247742537,0.159342842,0,0,0,0.244506584,0.16560168,0.259876723,0.162614181,0.247742537,0.159342842,97
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-098_sess-1_3event.csv,session-1/final_sub-098_sess-1_3event.csv,254,2.93613E+15,1011.381302,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-098_sess-1_3event_rank01_seed2936125792351206_obj1011.3813.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.271596784,0.162662117,0.043488208,0.251126291,0.167275068,0.044671714,0.264196414,0.161438379,0.045265723,0.264774677,0.163234146,0.04621231,0.243607496,0.16458791,0.042944389,0.246674033,0.164204419,0.043971753,0.786273693,0.210387867,0.060337548,10.77777778,0,10.77777778,0,0.786273693,0.210387867,0.786273693,0.210387867,0.251126291,0.167275068,0.264774677,0.163234146,0.246674033,0.164204419,0,0,0,0.251126291,0.167275068,0.264774677,0.163234146,0.246674033,0.164204419,98
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-099_sess-1_3event.csv,session-1/final_sub-099_sess-1_3event.csv,106,2.02815E+15,1009.599941,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-099_sess-1_3event_rank01_seed2028154468445258_obj1009.5999.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.251965288,0.159847561,0.043270553,0.247090738,0.166078993,0.044431348,0.241772763,0.158616412,0.045058679,0.247486799,0.161655065,0.045966439,0.235852809,0.164639997,0.042685304,0.247544663,0.161948765,0.043729182,0.781910632,0.208985951,0.059789959,9,0,9,0,0.781910632,0.208985951,0.781910632,0.208985951,0.247090738,0.166078993,0.247486799,0.161655065,0.247544663,0.161948765,0,0,0,0.247090738,0.166078993,0.247486799,0.161655065,0.247544663,0.161948765,99
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-1\final_sub-100_sess-1_3event.csv,session-1/final_sub-100_sess-1_3event.csv,491,3.25105E+15,1011.380829,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-1\final_sub-100_sess-1_3event_rank01_seed3251047216112880_obj1011.3808.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.274831317,0.162774204,0.043424522,0.244961515,0.166823411,0.044598163,0.255197761,0.162425716,0.045184953,0.263308756,0.164948322,0.046184428,0.23119949,0.158350081,0.042832806,0.235101823,0.158397421,0.043906576,0.780217943,0.212941991,0.060193933,10.77777778,0,10.77777778,0,0.780217943,0.212941991,0.780217943,0.212941991,0.244961515,0.166823411,0.263308756,0.164948322,0.235101823,0.158397421,0,0,0,0.244961515,0.166823411,0.263308756,0.164948322,0.235101823,0.158397421,100
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-001_sess-2_3event.csv,session-2/final_sub-001_sess-2_3event.csv,143,2.77608E+15,1008.712012,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-001_sess-2_3event_rank01_seed2776081852220715_obj1008.7120.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.268562976,0.165430664,0.043575642,0.264393476,0.165370347,0.044812588,0.271469087,0.174685598,0.044593485,0.287150124,0.175529971,0.045433841,1,0.8,0.282910435,1,0.8,0.283736996,0.779587234,0.211106925,0.061649344,8.111111111,0,8.111111111,0,0.779587234,0.211106925,0.779587234,0.211106925,0.264393476,0.165370347,0.287150124,0.175529971,1,0.8,0,0,0,0.264393476,0.165370347,0.287150124,0.175529971,1,0.8,101
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-002_sess-2_3event.csv,session-2/final_sub-002_sess-2_3event.csv,282,1.02827E+14,1008.713061,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-002_sess-2_3event_rank01_seed102827217481009_obj1008.7131.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.272165629,0.16785625,0.043537104,0.269380808,0.168074405,0.0447901,0.271229225,0.177684672,0.044668884,0.28218913,0.177762894,0.045573509,1,0.8,0.282904302,1,0.8,0.283776234,0.780349335,0.211774852,0.061617282,8.111111111,0,8.111111111,0,0.780349335,0.211774852,0.780349335,0.211774852,0.269380808,0.168074405,0.28218913,0.177762894,1,0.8,0,0,0,0.269380808,0.168074405,0.28218913,0.177762894,1,0.8,102
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-003_sess-2_3event.csv,session-2/final_sub-003_sess-2_3event.csv,134,3.51926E+15,1008.714981,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-003_sess-2_3event_rank01_seed3519261954754325_obj1008.7150.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.281865366,0.167290337,0.043455227,0.278640686,0.167201467,0.044656792,0.285118446,0.173686241,0.044610837,0.321302599,0.173403939,0.045463151,1,0.8,0.282801344,1,0.8,0.283622695,0.783732675,0.212003931,0.061306627,8.111111111,0,8.111111111,0,0.783732675,0.212003931,0.783732675,0.212003931,0.278640686,0.167201467,0.321302599,0.173403939,1,0.8,0,0,0,0.278640686,0.167201467,0.321302599,0.173403939,1,0.8,103
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-004_sess-2_3event.csv,session-2/final_sub-004_sess-2_3event.csv,118,2.61706E+15,1010.491861,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-004_sess-2_3event_rank01_seed2617059129153952_obj1010.4919.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.279937222,0.168791716,0.043453109,0.271839733,0.168605958,0.04459411,0.276370877,0.176630194,0.044629533,0.281672309,0.177118408,0.045452491,1,0.8,0.282918672,1,0.8,0.283724228,0.779498182,0.213222573,0.061514657,9.888888889,0,9.888888889,0,0.779498182,0.213222573,0.779498182,0.213222573,0.271839733,0.168605958,0.281672309,0.177118408,1,0.8,0,0,0,0.271839733,0.168605958,0.281672309,0.177118408,1,0.8,104
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-005_sess-2_3event.csv,session-2/final_sub-005_sess-2_3event.csv,297,1.27714E+15,1007.824362,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-005_sess-2_3event_rank01_seed1277138893405483_obj1007.8244.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.273502226,0.171144125,0.043495584,0.273692516,0.17099638,0.04457019,0.273361383,0.179770495,0.044652278,0.292634662,0.179394645,0.045436007,1,0.8,0.282901997,1,0.8,0.283716817,0.782554932,0.210862539,0.061659311,7.222222222,0,7.222222222,0,0.782554932,0.210862539,0.782554932,0.210862539,0.273692516,0.17099638,0.292634662,0.179394645,1,0.8,0,0,0,0.273692516,0.17099638,0.292634662,0.179394645,1,0.8,105
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-006_sess-2_3event.csv,session-2/final_sub-006_sess-2_3event.csv,144,4.01455E+15,1010.487128,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-006_sess-2_3event_rank01_seed4014554506627533_obj1010.4871.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.274588906,0.164898201,0.043457499,0.273583258,0.165165396,0.044482066,0.263218755,0.176307724,0.044491924,0.264530879,0.175098358,0.045404392,1,0.8,0.282800204,1,0.8,0.283712298,0.779322171,0.208577953,0.061153205,9.888888889,0,9.888888889,0,0.779322171,0.208577953,0.779322171,0.208577953,0.273583258,0.165165396,0.264530879,0.175098358,1,0.8,0,0,0,0.273583258,0.165165396,0.264530879,0.175098358,1,0.8,106
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-007_sess-2_3event.csv,session-2/final_sub-007_sess-2_3event.csv,265,9.5077E+14,1011.380964,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-007_sess-2_3event_rank01_seed950769995301694_obj1011.3810.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.272005584,0.17705876,0.043517462,0.274433102,0.177183862,0.044844348,0.275502182,0.184557071,0.044595383,0.290577415,0.184266027,0.04559113,1,0.8,0.282840843,1,0.8,0.283746299,0.784023852,0.211174661,0.061545386,10.77777778,0,10.77777778,0,0.784023852,0.211174661,0.784023852,0.211174661,0.274433102,0.177183862,0.290577415,0.184266027,1,0.8,0,0,0,0.274433102,0.177183862,0.290577415,0.184266027,1,0.8,107
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-008_sess-2_3event.csv,session-2/final_sub-008_sess-2_3event.csv,366,2.06702E+15,1010.492115,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-008_sess-2_3event_rank01_seed2067018018035817_obj1010.4921.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.281926508,0.166727664,0.043333111,0.272466553,0.167283421,0.044653223,0.283298467,0.172352924,0.044488736,0.292028714,0.172693251,0.045589754,1,0.8,0.282768627,1,0.8,0.283648282,0.779542764,0.213454327,0.061302552,9.888888889,0,9.888888889,0,0.779542764,0.213454327,0.779542764,0.213454327,0.272466553,0.167283421,0.292028714,0.172693251,1,0.8,0,0,0,0.272466553,0.167283421,0.292028714,0.172693251,1,0.8,108
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-009_sess-2_3event.csv,session-2/final_sub-009_sess-2_3event.csv,176,2.89975E+15,1011.376767,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-009_sess-2_3event_rank01_seed2899753644235011_obj1011.3768.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.265520563,0.163084171,0.043058789,0.256112834,0.166872626,0.044144475,0.269754071,0.1696231,0.044114159,0.284202243,0.171088786,0.045005348,1,0.8,0.282605414,1,0.8,0.283502429,0.780529382,0.208724255,0.060517779,10.77777778,0,10.77777778,0,0.780529382,0.208724255,0.780529382,0.208724255,0.256112834,0.166872626,0.284202243,0.171088786,1,0.8,0,0,0,0.256112834,0.166872626,0.284202243,0.171088786,1,0.8,109
C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final\session-2\final_sub-010_sess-2_3event.csv,session-2/final_sub-010_sess-2_3event.csv,402,4.01753E+14,1008.711754,0,C:\Users\arech\repos\novel_concept_learning_fMRI\experimental_task\task_designs\final_top5\session-2\final_sub-010_sess-2_3event_rank01_seed401752799255184_obj1008.7118.csv,uniform,uniform,0.5,1.5,1,1.5,2,2,0.275743221,0.167679884,0.04335921,0.273103431,0.169117217,0.044330628,0.272669281,0.176004038,0.044547743,0.286755807,0.175754704,0.045289687,1,0.8,0.282794789,1,0.8,0.283495463,0.782932901,0.209176363,0.061281244,8.111111111,0,8.111111111,0,0.782932901,0.209176363,0.782932901,0.209176363,0.273103431,0.169117217,0.286755807,0.175754704,1,0.8,0,0,0,0.273103431,0.169117217,0.286755807,0.175754704,1,0.8,110
