var_idx,n_iter,stage1_obj_mean,stage1_obj_p95,stage1_obj_max,best_csv,best_iter,best_stage1_obj
578,1,1017.4483840482459,1017.4483840482459,1017.4483840482459,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0578_iter0000_d000578.csv,0,1017.4483840482459
604,1,1017.4920278807732,1017.4920278807732,1017.4920278807732,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0604_iter0000_d000604.csv,0,1017.4920278807732
214,1,1017.502710834148,1017.502710834148,1017.502710834148,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0214_iter0000_d000214.csv,0,1017.502710834148
110,1,1017.5093405854711,1017.5093405854711,1017.5093405854711,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0110_iter0000_d000110.csv,0,1017.5093405854711
208,1,1017.5133439104311,1017.5133439104311,1017.5133439104311,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0208_iter0000_d000208.csv,0,1017.5133439104311
238,1,1017.5197230605231,1017.5197230605231,1017.5197230605231,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0238_iter0000_d000238.csv,0,1017.5197230605231
125,1,1017.5211079454965,1017.5211079454965,1017.5211079454965,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0125_iter0000_d000125.csv,0,1017.5211079454965
205,1,1017.5345595445413,1017.5345595445413,1017.5345595445413,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0205_iter0000_d000205.csv,0,1017.5345595445413
227,1,1017.5348925716486,1017.5348925716486,1017.5348925716486,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0227_iter0000_d000227.csv,0,1017.5348925716486
140,1,1017.5485088694709,1017.5485088694709,1017.5485088694709,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0140_iter0000_d000140.csv,0,1017.5485088694709
184,1,1017.5576844846527,1017.5576844846527,1017.5576844846527,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0184_iter0000_d000184.csv,0,1017.5576844846527
147,1,1017.5586492097011,1017.5586492097011,1017.5586492097011,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0147_iter0000_d000147.csv,0,1017.5586492097011
111,1,1017.5591103754169,1017.5591103754169,1017.5591103754169,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0111_iter0000_d000111.csv,0,1017.5591103754169
177,1,1017.5637029311338,1017.5637029311338,1017.5637029311338,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0177_iter0000_d000177.csv,0,1017.5637029311338
459,1,1017.5658521074417,1017.5658521074417,1017.5658521074417,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0459_iter0000_d000459.csv,0,1017.5658521074417
236,1,1017.5680217594753,1017.5680217594753,1017.5680217594753,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0236_iter0000_d000236.csv,0,1017.5680217594753
471,1,1017.5769109626158,1017.5769109626158,1017.5769109626158,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0471_iter0000_d000471.csv,0,1017.5769109626158
494,1,1017.5881979952916,1017.5881979952916,1017.5881979952916,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0494_iter0000_d000494.csv,0,1017.5881979952916
527,1,1017.5888261291188,1017.5888261291188,1017.5888261291188,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0527_iter0000_d000527.csv,0,1017.5888261291188
412,1,1017.5907889109626,1017.5907889109626,1017.5907889109626,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0412_iter0000_d000412.csv,0,1017.5907889109626
545,1,1017.592311380928,1017.592311380928,1017.592311380928,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0545_iter0000_d000545.csv,0,1017.592311380928
486,1,1017.5940891772561,1017.5940891772561,1017.5940891772561,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0486_iter0000_d000486.csv,0,1017.5940891772561
137,1,1017.5960344721623,1017.5960344721623,1017.5960344721623,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0137_iter0000_d000137.csv,0,1017.5960344721623
61,1,1017.5997427101438,1017.5997427101438,1017.5997427101438,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0061_iter0000_d000061.csv,0,1017.5997427101438
75,1,1017.6004194046718,1017.6004194046718,1017.6004194046718,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0075_iter0000_d000075.csv,0,1017.6004194046718
20,1,1017.6008093860422,1017.6008093860422,1017.6008093860422,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0020_iter0000_d000020.csv,0,1017.6008093860422
65,1,1017.601028279139,1017.601028279139,1017.601028279139,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0065_iter0000_d000065.csv,0,1017.601028279139
449,1,1017.6023754072744,1017.6023754072744,1017.6023754072744,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0449_iter0000_d000449.csv,0,1017.6023754072744
73,1,1017.6101480321787,1017.6101480321787,1017.6101480321787,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0073_iter0000_d000073.csv,0,1017.6101480321787
653,1,1017.6136284185803,1017.6136284185803,1017.6136284185803,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0653_iter0000_d000653.csv,0,1017.6136284185803
669,1,1018.1965023246312,1018.1965023246312,1018.1965023246312,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0669_iter0000_d000669.csv,0,1018.1965023246312
607,1,1018.2442914308493,1018.2442914308493,1018.2442914308493,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0607_iter0000_d000607.csv,0,1018.2442914308493
619,1,1018.2464676567596,1018.2464676567596,1018.2464676567596,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0619_iter0000_d000619.csv,0,1018.2464676567596
220,1,1018.2589252477136,1018.2589252477136,1018.2589252477136,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0220_iter0000_d000220.csv,0,1018.2589252477136
228,1,1018.2628687345923,1018.2628687345923,1018.2628687345923,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0228_iter0000_d000228.csv,0,1018.2628687345923
620,1,1018.2788611619077,1018.2788611619077,1018.2788611619077,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0620_iter0000_d000620.csv,0,1018.2788611619077
325,1,1018.2799381385505,1018.2799381385505,1018.2799381385505,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0325_iter0000_d000325.csv,0,1018.2799381385505
202,1,1018.2855207837085,1018.2855207837085,1018.2855207837085,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0202_iter0000_d000202.csv,0,1018.2855207837085
318,1,1018.2904193245909,1018.2904193245909,1018.2904193245909,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0318_iter0000_d000318.csv,0,1018.2904193245909
534,1,1018.2937842942333,1018.2937842942333,1018.2937842942333,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0534_iter0000_d000534.csv,0,1018.2937842942333
210,1,1018.2978998752635,1018.2978998752635,1018.2978998752635,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0210_iter0000_d000210.csv,0,1018.2978998752635
648,1,1018.3000659570807,1018.3000659570807,1018.3000659570807,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0648_iter0000_d000648.csv,0,1018.3000659570807
270,1,1018.3006324278963,1018.3006324278963,1018.3006324278963,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0270_iter0000_d000270.csv,0,1018.3006324278963
299,1,1018.3109453902463,1018.3109453902463,1018.3109453902463,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0299_iter0000_d000299.csv,0,1018.3109453902463
377,1,1018.314633141925,1018.314633141925,1018.314633141925,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0377_iter0000_d000377.csv,0,1018.314633141925
246,1,1018.3173295973003,1018.3173295973003,1018.3173295973003,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0246_iter0000_d000246.csv,0,1018.3173295973003
393,1,1018.317991218384,1018.317991218384,1018.317991218384,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0393_iter0000_d000393.csv,0,1018.317991218384
395,1,1018.3593421559954,1018.3593421559954,1018.3593421559954,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0395_iter0000_d000395.csv,0,1018.3593421559954
337,1,1018.3628691044363,1018.3628691044363,1018.3628691044363,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0337_iter0000_d000337.csv,0,1018.3628691044363
231,1,1018.3675078125115,1018.3675078125115,1018.3675078125115,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0231_iter0000_d000231.csv,0,1018.3675078125115
428,1,1018.3701865500093,1018.3701865500093,1018.3701865500093,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0428_iter0000_d000428.csv,0,1018.3701865500093
444,1,1018.3745267051171,1018.3745267051171,1018.3745267051171,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0444_iter0000_d000444.csv,0,1018.3745267051171
106,1,1018.3805892090222,1018.3805892090222,1018.3805892090222,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0106_iter0000_d000106.csv,0,1018.3805892090222
268,1,1018.3852180845095,1018.3852180845095,1018.3852180845095,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0268_iter0000_d000268.csv,0,1018.3852180845095
222,1,1018.3865653599114,1018.3865653599114,1018.3865653599114,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0222_iter0000_d000222.csv,0,1018.3865653599114
567,1,1018.3952333497515,1018.3952333497515,1018.3952333497515,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0567_iter0000_d000567.csv,0,1018.3952333497515
478,1,1018.4122072404392,1018.4122072404392,1018.4122072404392,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0478_iter0000_d000478.csv,0,1018.4122072404392
146,1,1018.4229371485745,1018.4229371485745,1018.4229371485745,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0146_iter0000_d000146.csv,0,1018.4229371485745
463,1,1018.4247359624834,1018.4247359624834,1018.4247359624834,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0463_iter0000_d000463.csv,0,1018.4247359624834
172,1,1018.4279391953988,1018.4279391953988,1018.4279391953988,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0172_iter0000_d000172.csv,0,1018.4279391953988
417,1,1018.4365616692047,1018.4365616692047,1018.4365616692047,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0417_iter0000_d000417.csv,0,1018.4365616692047
443,1,1018.4390065014774,1018.4390065014774,1018.4390065014774,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0443_iter0000_d000443.csv,0,1018.4390065014774
473,1,1018.4475263270512,1018.4475263270512,1018.4475263270512,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0473_iter0000_d000473.csv,0,1018.4475263270512
152,1,1018.4620773154713,1018.4620773154713,1018.4620773154713,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0152_iter0000_d000152.csv,0,1018.4620773154713
532,1,1018.4670266542116,1018.4670266542116,1018.4670266542116,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0532_iter0000_d000532.csv,0,1018.4670266542116
168,1,1018.4677285318476,1018.4677285318476,1018.4677285318476,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0168_iter0000_d000168.csv,0,1018.4677285318476
408,1,1018.4678108950951,1018.4678108950951,1018.4678108950951,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0408_iter0000_d000408.csv,0,1018.4678108950951
194,1,1018.4724357086777,1018.4724357086777,1018.4724357086777,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0194_iter0000_d000194.csv,0,1018.4724357086777
115,1,1018.4741579567748,1018.4741579567748,1018.4741579567748,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0115_iter0000_d000115.csv,0,1018.4741579567748
675,1,1018.4753770811408,1018.4753770811408,1018.4753770811408,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0675_iter0000_d000675.csv,0,1018.4753770811408
175,1,1018.4773425916796,1018.4773425916796,1018.4773425916796,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0175_iter0000_d000175.csv,0,1018.4773425916796
427,1,1018.4809581025456,1018.4809581025456,1018.4809581025456,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0427_iter0000_d000427.csv,0,1018.4809581025456
595,1,1018.4821030303364,1018.4821030303364,1018.4821030303364,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0595_iter0000_d000595.csv,0,1018.4821030303364
45,1,1018.4897276351085,1018.4897276351085,1018.4897276351085,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0045_iter0000_d000045.csv,0,1018.4897276351085
58,1,1018.4963319148414,1018.4963319148414,1018.4963319148414,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0058_iter0000_d000058.csv,0,1018.4963319148414
445,1,1018.5013866137124,1018.5013866137124,1018.5013866137124,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0445_iter0000_d000445.csv,0,1018.5013866137124
62,1,1018.5103840388618,1018.5103840388618,1018.5103840388618,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0062_iter0000_d000062.csv,0,1018.5103840388618
303,1,1019.1103402827938,1019.1103402827938,1019.1103402827938,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0303_iter0000_d000303.csv,0,1019.1103402827938
229,1,1019.1125568283942,1019.1125568283942,1019.1125568283942,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0229_iter0000_d000229.csv,0,1019.1125568283942
601,1,1019.1289029693124,1019.1289029693124,1019.1289029693124,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0601_iter0000_d000601.csv,0,1019.1289029693124
378,1,1019.1322453026586,1019.1322453026586,1019.1322453026586,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0378_iter0000_d000378.csv,0,1019.1322453026586
302,1,1019.1517466845552,1019.1517466845552,1019.1517466845552,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0302_iter0000_d000302.csv,0,1019.1517466845552
263,1,1019.1639345299099,1019.1639345299099,1019.1639345299099,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0263_iter0000_d000263.csv,0,1019.1639345299099
564,1,1019.1811106669961,1019.1811106669961,1019.1811106669961,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0564_iter0000_d000564.csv,0,1019.1811106669961
367,1,1019.1826954112203,1019.1826954112203,1019.1826954112203,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0367_iter0000_d000367.csv,0,1019.1826954112203
345,1,1019.2081346798078,1019.2081346798078,1019.2081346798078,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0345_iter0000_d000345.csv,0,1019.2081346798078
544,1,1019.2110718488742,1019.2110718488742,1019.2110718488742,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0544_iter0000_d000544.csv,0,1019.2110718488742
687,1,1019.21673790916,1019.21673790916,1019.21673790916,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0687_iter0000_d000687.csv,0,1019.21673790916
324,1,1019.2168828247122,1019.2168828247122,1019.2168828247122,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0324_iter0000_d000324.csv,0,1019.2168828247122
240,1,1019.219345117195,1019.219345117195,1019.219345117195,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0240_iter0000_d000240.csv,0,1019.219345117195
358,1,1019.2214454862998,1019.2214454862998,1019.2214454862998,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0358_iter0000_d000358.csv,0,1019.2214454862998
289,1,1019.2226864395603,1019.2226864395603,1019.2226864395603,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0289_iter0000_d000289.csv,0,1019.2226864395603
519,1,1019.2229730456286,1019.2229730456286,1019.2229730456286,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0519_iter0000_d000519.csv,0,1019.2229730456286
282,1,1019.2327830751859,1019.2327830751859,1019.2327830751859,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0282_iter0000_d000282.csv,0,1019.2327830751859
576,1,1019.2408269260295,1019.2408269260295,1019.2408269260295,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0576_iter0000_d000576.csv,0,1019.2408269260295
510,1,1019.2408846666606,1019.2408846666606,1019.2408846666606,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0510_iter0000_d000510.csv,0,1019.2408846666606
226,1,1019.2455041498545,1019.2455041498545,1019.2455041498545,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0226_iter0000_d000226.csv,0,1019.2455041498545
518,1,1019.2656614175635,1019.2656614175635,1019.2656614175635,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0518_iter0000_d000518.csv,0,1019.2656614175635
259,1,1019.2697853008017,1019.2697853008017,1019.2697853008017,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0259_iter0000_d000259.csv,0,1019.2697853008017
407,1,1019.2726014638026,1019.2726014638026,1019.2726014638026,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0407_iter0000_d000407.csv,0,1019.2726014638026
120,1,1019.2830381753546,1019.2830381753546,1019.2830381753546,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0120_iter0000_d000120.csv,0,1019.2830381753546
596,1,1019.288735675203,1019.288735675203,1019.288735675203,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0596_iter0000_d000596.csv,0,1019.288735675203
624,1,1019.2892471655115,1019.2892471655115,1019.2892471655115,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0624_iter0000_d000624.csv,0,1019.2892471655115
212,1,1019.289980402572,1019.289980402572,1019.289980402572,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0212_iter0000_d000212.csv,0,1019.289980402572
285,1,1019.3051322642527,1019.3051322642527,1019.3051322642527,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0285_iter0000_d000285.csv,0,1019.3051322642527
668,1,1019.3100991772668,1019.3100991772668,1019.3100991772668,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0668_iter0000_d000668.csv,0,1019.3100991772668
113,1,1019.3215830582384,1019.3215830582384,1019.3215830582384,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0113_iter0000_d000113.csv,0,1019.3215830582384
130,1,1019.3235994775252,1019.3235994775252,1019.3235994775252,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0130_iter0000_d000130.csv,0,1019.3235994775252
504,1,1019.3239651389912,1019.3239651389912,1019.3239651389912,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0504_iter0000_d000504.csv,0,1019.3239651389912
622,1,1019.3252471564872,1019.3252471564872,1019.3252471564872,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0622_iter0000_d000622.csv,0,1019.3252471564872
166,1,1019.3257490761144,1019.3257490761144,1019.3257490761144,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0166_iter0000_d000166.csv,0,1019.3257490761144
533,1,1019.3261788080066,1019.3261788080066,1019.3261788080066,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0533_iter0000_d000533.csv,0,1019.3261788080066
645,1,1019.33381230456,1019.33381230456,1019.33381230456,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0645_iter0000_d000645.csv,0,1019.33381230456
141,1,1019.333814347852,1019.333814347852,1019.333814347852,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0141_iter0000_d000141.csv,0,1019.333814347852
499,1,1019.3374207263843,1019.3374207263843,1019.3374207263843,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0499_iter0000_d000499.csv,0,1019.3374207263843
131,1,1019.3380373755422,1019.3380373755422,1019.3380373755422,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0131_iter0000_d000131.csv,0,1019.3380373755422
431,1,1019.3392262474807,1019.3392262474807,1019.3392262474807,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0431_iter0000_d000431.csv,0,1019.3392262474807
586,1,1019.3440269879779,1019.3440269879779,1019.3440269879779,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0586_iter0000_d000586.csv,0,1019.3440269879779
489,1,1019.3484741924693,1019.3484741924693,1019.3484741924693,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0489_iter0000_d000489.csv,0,1019.3484741924693
512,1,1019.3502911356555,1019.3502911356555,1019.3502911356555,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0512_iter0000_d000512.csv,0,1019.3502911356555
432,1,1019.351258272567,1019.351258272567,1019.351258272567,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0432_iter0000_d000432.csv,0,1019.351258272567
627,1,1019.3567989515342,1019.3567989515342,1019.3567989515342,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0627_iter0000_d000627.csv,0,1019.3567989515342
404,1,1019.3586760658455,1019.3586760658455,1019.3586760658455,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0404_iter0000_d000404.csv,0,1019.3586760658455
237,1,1019.3596606710896,1019.3596606710896,1019.3596606710896,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0237_iter0000_d000237.csv,0,1019.3596606710896
552,1,1019.3680416641146,1019.3680416641146,1019.3680416641146,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0552_iter0000_d000552.csv,0,1019.3680416641146
123,1,1019.3790108209256,1019.3790108209256,1019.3790108209256,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0123_iter0000_d000123.csv,0,1019.3790108209256
3,1,1019.3809293651433,1019.3809293651433,1019.3809293651433,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0003_iter0000_d000003.csv,0,1019.3809293651433
636,1,1019.3825398203282,1019.3825398203282,1019.3825398203282,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0636_iter0000_d000636.csv,0,1019.3825398203282
82,1,1019.3877056647349,1019.3877056647349,1019.3877056647349,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0082_iter0000_d000082.csv,0,1019.3877056647349
94,1,1019.3881259988252,1019.3881259988252,1019.3881259988252,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0094_iter0000_d000094.csv,0,1019.3881259988252
558,1,1019.3887493737382,1019.3887493737382,1019.3887493737382,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0558_iter0000_d000558.csv,0,1019.3887493737382
26,1,1019.3891307233478,1019.3891307233478,1019.3891307233478,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0026_iter0000_d000026.csv,0,1019.3891307233478
16,1,1019.3894326415005,1019.3894326415005,1019.3894326415005,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0016_iter0000_d000016.csv,0,1019.3894326415005
453,1,1019.4112792660804,1019.4112792660804,1019.4112792660804,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0453_iter0000_d000453.csv,0,1019.4112792660804
634,1,1019.9749182149417,1019.9749182149417,1019.9749182149417,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0634_iter0000_d000634.csv,0,1019.9749182149417
697,1,1019.9819298126326,1019.9819298126326,1019.9819298126326,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0697_iter0000_d000697.csv,0,1019.9819298126326
309,1,1020.0557592701666,1020.0557592701666,1020.0557592701666,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0309_iter0000_d000309.csv,0,1020.0557592701666
341,1,1020.0642278331903,1020.0642278331903,1020.0642278331903,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0341_iter0000_d000341.csv,0,1020.0642278331903
366,1,1020.0823263073279,1020.0823263073279,1020.0823263073279,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0366_iter0000_d000366.csv,0,1020.0823263073279
315,1,1020.1191385133835,1020.1191385133835,1020.1191385133835,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0315_iter0000_d000315.csv,0,1020.1191385133835
375,1,1020.1277921308525,1020.1277921308525,1020.1277921308525,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0375_iter0000_d000375.csv,0,1020.1277921308525
613,1,1020.1401381931599,1020.1401381931599,1020.1401381931599,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0613_iter0000_d000613.csv,0,1020.1401381931599
643,1,1020.1424698089925,1020.1424698089925,1020.1424698089925,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0643_iter0000_d000643.csv,0,1020.1424698089925
305,1,1020.1427410853291,1020.1427410853291,1020.1427410853291,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0305_iter0000_d000305.csv,0,1020.1427410853291
521,1,1020.1622384633127,1020.1622384633127,1020.1622384633127,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0521_iter0000_d000521.csv,0,1020.1622384633127
135,1,1020.1724440735496,1020.1724440735496,1020.1724440735496,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0135_iter0000_d000135.csv,0,1020.1724440735496
409,1,1020.1844868965185,1020.1844868965185,1020.1844868965185,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0409_iter0000_d000409.csv,0,1020.1844868965185
294,1,1020.1885086107998,1020.1885086107998,1020.1885086107998,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0294_iter0000_d000294.csv,0,1020.1885086107998
196,1,1020.1940025466234,1020.1940025466234,1020.1940025466234,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0196_iter0000_d000196.csv,0,1020.1940025466234
677,1,1020.1957235173403,1020.1957235173403,1020.1957235173403,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0677_iter0000_d000677.csv,0,1020.1957235173403
550,1,1020.1979413065151,1020.1979413065151,1020.1979413065151,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0550_iter0000_d000550.csv,0,1020.1979413065151
571,1,1020.1982889061362,1020.1982889061362,1020.1982889061362,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0571_iter0000_d000571.csv,0,1020.1982889061362
420,1,1020.198778536108,1020.198778536108,1020.198778536108,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0420_iter0000_d000420.csv,0,1020.198778536108
674,1,1020.2057292337038,1020.2057292337038,1020.2057292337038,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0674_iter0000_d000674.csv,0,1020.2057292337038
456,1,1020.2087709335523,1020.2087709335523,1020.2087709335523,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0456_iter0000_d000456.csv,0,1020.2087709335523
608,1,1020.209672435562,1020.209672435562,1020.209672435562,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0608_iter0000_d000608.csv,0,1020.209672435562
632,1,1020.2179664922845,1020.2179664922845,1020.2179664922845,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0632_iter0000_d000632.csv,0,1020.2179664922845
126,1,1020.2257792381916,1020.2257792381916,1020.2257792381916,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0126_iter0000_d000126.csv,0,1020.2257792381916
496,1,1020.2262864047826,1020.2262864047826,1020.2262864047826,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0496_iter0000_d000496.csv,0,1020.2262864047826
493,1,1020.2361681240002,1020.2361681240002,1020.2361681240002,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0493_iter0000_d000493.csv,0,1020.2361681240002
516,1,1020.2435848847965,1020.2435848847965,1020.2435848847965,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0516_iter0000_d000516.csv,0,1020.2435848847965
158,1,1020.2491223696202,1020.2491223696202,1020.2491223696202,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0158_iter0000_d000158.csv,0,1020.2491223696202
162,1,1020.2576935444886,1020.2576935444886,1020.2576935444886,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0162_iter0000_d000162.csv,0,1020.2576935444886
505,1,1020.2595432392375,1020.2595432392375,1020.2595432392375,design_optimisation\optim_out_v3_3\candidate_bank\designs\var0505_iter0000_d000505.csv,0,1020.2595432392375
