trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,event_type,fix_dur,fix_kind,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
95,4,11.0,Congruent,11_0.571_0.286.png,1.2163745164871216,0.578,0.279,,,,8.438050389289856,73.35932159423828,1.0,1.8919979333877563,hidden,76.2513198852539,3.0,1.5460524559020996,fixation,1.0
96,4,22.0,Congruent,13b_0.816_0.551.png,1.160556435585022,0.816,0.546,,,,8.458489418029785,83.01374816894531,1.0,1.9001058340072632,hidden,85.91385650634766,3.0,1.558383584022522,fixation,1.0
97,4,1.0,Medium,1_0.490_0.082.png,1.1272317171096802,0.495,0.083,,,,8.445826649665833,92.6327896118164,1.0,1.9004110097885132,hidden,95.533203125,3.0,1.5454156398773193,fixation,1.0
98,4,11.0,Congruent,11_0.286_1.000.png,1.1701881885528564,0.285,1.0,,,,8.550153732299805,102.20584869384766,1.0,1.7517527341842651,hidden,104.95760345458984,3.0,1.7984009981155396,fixation,1.0
99,4,9.0,Medium,9_0.265_0.408.png,1.338358759880066,0.261,0.407,,,,8.152873516082764,111.92619323730469,1.0,1.5426521301269531,hidden,114.46884155273438,3.0,1.6102213859558105,fixation,1.0
100,4,2.0,Incongruent,2_0.714_0.469.png,1.3749066591262817,0.722,0.473,,,,8.18433678150177,121.41742706298828,1.0,1.581636905670166,hidden,123.99906158447266,3.0,1.602699875831604,fixation,1.0
101,4,3.0,Incongruent,3_0.286_0.367.png,1.0250600576400757,0.287,0.36,,,,8.35595428943634,130.97666931152344,1.0,1.8116891384124756,hidden,133.78836059570312,3.0,1.5442651510238647,fixation,1.0
102,4,20.0,Medium,20_0.796_0.612.png,1.400571346282959,0.792,0.608,,,,8.64204716682434,140.35768127441406,1.0,1.8026549816131592,hidden,143.16033935546875,3.0,1.8393921852111816,fixation,1.0
103,4,2.0,Incongruent,2_0.612_0.000.png,1.1236211061477661,0.603,0.0,,,,8.504464864730835,150.40029907226562,1.0,1.5355117321014404,hidden,152.93580627441406,3.0,1.9689531326293945,fixation,1.0
104,4,20.0,Medium,20_0.694_0.857.png,1.2485077381134033,0.692,0.856,,,,8.472113966941833,160.02838134765625,1.0,1.790647268295288,hidden,162.81903076171875,3.0,1.6814666986465454,fixation,1.0
105,4,8.0,Congruent,8_0.878_0.633.png,1.3992011547088623,0.868,0.632,,,,8.615177989006042,169.74900817871094,1.0,1.727858543395996,hidden,172.47686767578125,3.0,1.8873194456100464,fixation,1.0
106,4,3.0,Incongruent,3_0.306_0.510.png,1.3851711750030518,0.311,0.517,,,,8.393439769744873,179.7633819580078,1.0,1.700689435005188,hidden,182.46408081054688,3.0,1.692750334739685,fixation,1.0
107,4,18.0,Incongruent,18_0.653_0.490.png,1.2256584167480469,0.654,0.498,,,,8.69777798652649,189.5419921875,1.0,1.7696582078933716,hidden,192.31166076660156,3.0,1.9281197786331177,fixation,1.0
108,4,20.0,Medium,20_0.796_0.898.png,1.1408172845840454,0.79,0.898,,,,8.412788987159729,199.46543884277344,1.0,1.671562671661377,hidden,202.13699340820312,3.0,1.741226315498352,fixation,1.0
109,4,9.0,Medium,9_0.082_0.163.png,1.28969144821167,0.079,0.167,,,,8.464200973510742,209.01904296875,1.0,1.5767686367034912,hidden,211.59580993652344,3.0,1.887432336807251,fixation,1.0
110,4,18.0,Incongruent,18_0.286_0.449.png,1.0249873399734497,0.278,0.444,,,,8.52412760257721,218.77293395996094,1.0,1.5881702899932861,hidden,221.36109924316406,3.0,1.9359573125839233,fixation,1.0
111,4,1.0,Medium,1_0.776_0.408.png,1.3938822746276855,0.777,0.414,,,,8.24855923652649,228.32205200195312,1.0,1.681586503982544,hidden,231.00363159179688,3.0,1.5669727325439453,fixation,1.0
112,4,3.0,Incongruent,3_0.449_0.102.png,1.046783208847046,0.451,0.109,,,,8.603938341140747,237.96449279785156,1.0,1.7238109111785889,hidden,240.6883087158203,3.0,1.8801274299621582,fixation,1.0
113,4,8.0,Congruent,8_0.714_0.735.png,1.0797353982925415,0.719,0.743,,,,8.473071217536926,247.61521911621094,1.0,1.5311334133148193,hidden,250.14634704589844,3.0,1.941937804222107,fixation,1.0
114,4,2.0,Incongruent,2_0.755_0.143.png,1.316011667251587,0.753,0.149,,,,8.618300080299377,257.16802978515625,1.0,1.7249877452850342,hidden,259.89300537109375,3.0,1.8933123350143433,fixation,1.0
115,4,,Fixation,,1.2278461456298828,,,fixation,5.0,run_end,3.69430410861969,267.1023254394531,0.0,1.8681960105895996,hidden,268.97052001953125,0.0,1.8261080980300903,fixation,0.0
116,5,,Fixation,,1.3289682865142822,,,fixation,10.0,run_start,3.585007429122925,0.0,0.0,1.6627763509750366,hidden,1.6627763509750366,0.0,1.9222310781478882,fixation,0.0
117,5,1.0,Medium,1_0.571_0.408.png,1.3425352573394775,0.562,0.399,,,,8.082286596298218,4.913975715637207,1.0,1.6493037939071655,hidden,7.563279628753662,2.5,1.9329828023910522,fixation,1.0
118,5,11.0,Congruent,11_0.000_0.612.png,1.3070330619812012,0.0,0.622,,,,7.911814093589783,14.338797569274902,1.0,1.542534589767456,hidden,16.881332397460938,2.5,1.8692795038223267,fixation,1.0
119,5,3.0,Incongruent,3_0.347_0.592.png,1.3909233808517456,0.351,0.583,,,,8.009582757949829,23.55764389038086,1.0,1.5480812788009644,hidden,26.10572624206543,2.5,1.9615014791488647,fixation,1.0
120,5,2.0,Incongruent,2_0.592_0.184.png,0.9855219125747681,0.587,0.179,,,,7.6279507875442505,32.958152770996094,1.0,1.56378173828125,hidden,35.521934509277344,2.5,1.5641690492630005,fixation,1.0
