trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
58,3,9,Medium,9_0.163_0.510.png,1.4348798990249634,0.153,0.508,7.384949088096619,33.5411376953125,1.0,1.4508074522018433,hidden,35.991947174072266,2.5,1.4341416358947754,fixation,1.0
59,3,18,Incongruent,18_0.449_0.204.png,1.332753300666809,0.456,0.199,7.039467930793762,42.360965728759766,1.0,1.3755329847335815,hidden,44.73649978637695,2.5,1.1639349460601807,fixation,1.0
60,3,3,Incongruent,3_0.102_0.265.png,1.3846250772476196,0.095,0.256,7.035770535469055,50.73318862915039,1.0,1.3234333992004395,hidden,53.05662155151367,2.5,1.2123371362686157,fixation,1.0
61,3,18,Incongruent,18_0.653_0.000.png,1.085737943649292,0.655,0.0,7.259921550750732,59.15358352661133,1.0,1.3340210914611816,hidden,61.487606048583984,2.5,1.4259004592895508,fixation,1.0
62,3,22,Congruent,13b_0.612_0.388.png,1.0890144109725952,0.619,0.396,7.032753825187683,67.4992446899414,1.0,1.2287641763687134,hidden,69.7280044555664,2.5,1.3039896488189697,fixation,1.0
63,3,9,Medium,9_0.163_0.469.png,1.3629733324050903,0.165,0.472,6.882504343986511,75.62100982666016,1.0,1.0722657442092896,hidden,77.69327545166016,2.5,1.3102385997772217,fixation,1.0
64,3,8,Medium,8_0.510_0.980.png,1.421759009361267,0.507,0.979,6.967727899551392,83.86648559570312,1.0,1.269308090209961,hidden,86.13579559326172,2.5,1.1984198093414307,fixation,1.0
65,3,20,Congruent,20_0.898_0.755.png,1.254109263420105,0.904,0.764,7.094769597053528,92.25597381591797,1.0,1.321000099182129,hidden,94.57697296142578,2.5,1.273769497871399,fixation,1.0
66,3,2,Incongruent,2_0.653_0.531.png,1.4454693794250488,0.645,0.537,7.006983518600464,100.6048583984375,1.0,1.311482310295105,hidden,102.91633605957031,2.5,1.1955012083053589,fixation,1.0
67,3,8,Medium,8_0.918_0.286.png,1.2248977422714233,0.918,0.285,7.017189264297485,109.05730438232422,1.0,1.3594013452529907,hidden,111.41670989990234,2.5,1.1577879190444946,fixation,1.0
68,3,22,Congruent,13b_0.490_0.796.png,1.2424274682998657,0.498,0.789,7.079713821411133,117.29939270019531,1.0,1.373757243156433,hidden,119.67314910888672,2.5,1.2059565782546997,fixation,1.0
69,3,2,Incongruent,2_0.898_0.000.png,1.19205641746521,0.897,0.008,7.10639762878418,125.62153625488281,1.0,1.4199382066726685,hidden,128.04147338867188,2.5,1.1864594221115112,fixation,1.0
70,3,11,Congruent,11_0.673_0.469.png,1.2486462593078613,0.671,0.479,7.1637877225875854,133.91998291015625,1.0,1.2270925045013428,hidden,136.14707946777344,2.5,1.4366952180862427,fixation,1.0
71,3,1,Medium,1_0.694_0.510.png,1.1447285413742065,0.698,0.513,6.755373001098633,142.33242797851562,1.0,1.0895230770111084,hidden,144.4219512939453,2.5,1.1658499240875244,fixation,1.0
72,3,3,Incongruent,3_0.490_0.224.png,1.2363641262054443,0.493,0.228,6.808204770088196,150.23252868652344,1.0,1.0817029476165771,hidden,152.31422424316406,2.5,1.2265018224716187,fixation,1.0
73,3,22,Congruent,13b_0.857_0.367.png,1.1245547533035278,0.853,0.36,6.907225847244263,158.277099609375,1.0,1.1599453687667847,hidden,160.43704223632812,2.5,1.247280478477478,fixation,1.0
74,3,1,Medium,1_0.490_0.224.png,1.2228442430496216,0.491,0.22,6.928381443023682,166.30886840820312,1.0,1.2504655122756958,hidden,168.55934143066406,2.5,1.1779159307479858,fixation,1.0
75,3,20,Congruent,20_0.959_0.388.png,1.3073152303695679,0.959,0.393,6.7724257707595825,174.46009826660156,1.0,1.159437656402588,hidden,176.61953735351562,2.5,1.1129881143569946,fixation,1.0
76,3,18,Incongruent,18_0.265_0.163.png,1.3940778970718384,0.272,0.169,6.76748526096344,182.5398406982422,1.0,1.1193698644638062,hidden,184.65921020507812,2.5,1.1481153964996338,fixation,1.0
77,3,11,Congruent,11_0.449_0.531.png,1.2860194444656372,0.457,0.533,7.056002616882324,190.70140075683594,1.0,1.3917396068572998,hidden,193.0931396484375,2.5,1.1642630100250244,fixation,1.0
78,3,9,Medium,9_0.408_0.347.png,1.172062635421753,0.404,0.344,7.056430816650391,199.04342651367188,1.0,1.4357911348342896,hidden,201.47921752929688,2.5,1.120639681816101,fixation,1.0
79,3,3,Incongruent,3_0.245_0.082.png,1.156523585319519,0.251,0.085,7.240319609642029,207.2719268798828,1.0,1.3978703022003174,hidden,209.66978454589844,2.5,1.3424493074417114,fixation,1.0
80,3,1,Medium,1_0.959_0.367.png,1.2258450984954834,0.951,0.358,7.405483245849609,215.66876220703125,1.0,1.45529305934906,hidden,218.12405395507812,2.5,1.4501901865005493,fixation,1.0
81,4,22,Congruent,13b_0.694_0.592.png,1.238228678703308,0.695,0.587,6.68000054359436,0.0,1.0,1.0978190898895264,hidden,2.0978190898895264,2.5,1.082181453704834,fixation,1.0
82,4,11,Congruent,11_0.000_0.735.png,1.446818470954895,0.0,0.725,6.87720000743866,7.918229103088379,1.0,1.0718047618865967,hidden,9.990034103393555,2.5,1.305395245552063,fixation,1.0
83,4,18,Incongruent,18_0.102_0.367.png,1.1917363405227661,0.095,0.374,7.2226845026016235,16.24224853515625,1.0,1.280346393585205,hidden,18.522594451904297,2.5,1.4423381090164185,fixation,1.0
84,4,1,Medium,1_0.306_0.020.png,1.132851004600525,0.307,0.026,7.127482771873474,24.656667709350586,1.0,1.282165765762329,hidden,26.93883514404297,2.5,1.345317006111145,fixation,1.0
