trial_id,run_id,ObjectSpace,condition,image_file,iti,sampled_f0,sampled_f1,trial_duration_max,img_onset,img_dur,isi1_dur,isi1_type,dec_onset_est,max_dec_dur,isi2_dur,isi2_type,fb_dur
81,4,22,Congruent,13b_0.694_0.592.png,4.3205647468566895,0.695,0.587,11.320755243301392,0.0,1.0,3.506680488586426,hidden,4.506680488586426,2.5,3.314074754714966,fixation,1.0
82,4,11,Congruent,11_0.000_0.735.png,4.235269546508789,0.0,0.725,11.3056480884552,15.64132022857666,1.0,3.44051194190979,hidden,20.081832885742188,2.5,3.36513614654541,fixation,1.0
83,4,18,Incongruent,18_0.102_0.367.png,3.4513914585113525,0.095,0.374,11.379285335540771,31.18223762512207,1.0,3.2287380695343018,hidden,35.41097640991211,2.5,3.6505472660064697,fixation,1.0
84,4,1,Medium,1_0.306_0.020.png,3.509058952331543,0.307,0.026,11.607230424880981,46.01291275024414,1.0,3.499021530151367,hidden,50.51193618774414,2.5,3.6082088947296143,fixation,1.0
85,4,8,Medium,8_0.265_0.898.png,4.37230920791626,0.272,0.902,11.362876892089844,61.12920379638672,1.0,3.3644468784332275,hidden,65.49365234375,2.5,3.498430013656616,fixation,1.0
86,4,9,Medium,9_0.000_0.429.png,4.305068492889404,0.006,0.424,11.673048496246338,76.86438751220703,1.0,3.5636115074157715,hidden,81.4280014038086,2.5,3.6094369888305664,fixation,1.0
87,4,22,Congruent,13b_0.918_0.755.png,3.445483922958374,0.927,0.754,11.560413599014282,92.8425064086914,1.0,3.499887466430664,hidden,97.34239196777344,2.5,3.560526132583618,fixation,1.0
88,4,11,Congruent,11_0.571_0.286.png,4.216983795166016,0.578,0.279,11.36443567276001,107.84840393066406,1.0,3.543462038040161,hidden,112.3918685913086,2.5,3.3209736347198486,fixation,1.0
89,4,22,Congruent,13b_0.816_0.551.png,3.823362350463867,0.816,0.546,11.275909662246704,123.42982482910156,1.0,3.23646879196167,hidden,127.66629028320312,2.5,3.539440870285034,fixation,1.0
90,4,1,Medium,1_0.490_0.082.png,4.095399856567383,0.495,0.083,11.502469778060913,138.5290985107422,1.0,3.605431079864502,hidden,143.134521484375,2.5,3.397038698196411,fixation,1.0
91,4,11,Congruent,11_0.286_1.000.png,4.052306652069092,0.285,1.0,11.332448482513428,154.12696838378906,1.0,3.290127992630005,hidden,158.41709899902344,2.5,3.542320489883423,fixation,1.0
92,4,9,Medium,9_0.265_0.408.png,4.345508575439453,0.261,0.407,11.18006420135498,169.51171875,1.0,3.395090103149414,hidden,173.9068145751953,2.5,3.2849740982055664,fixation,1.0
93,4,2,Incongruent,2_0.714_0.469.png,4.0594000816345215,0.722,0.473,11.296924114227295,185.03729248046875,1.0,3.5057260990142822,hidden,189.5430145263672,2.5,3.2911980152130127,fixation,1.0
94,4,3,Incongruent,3_0.286_0.367.png,3.645143508911133,0.287,0.36,11.399153709411621,200.39361572265625,1.0,3.6128249168395996,hidden,205.00643920898438,2.5,3.2863287925720215,fixation,1.0
